resena_id,atributo,n_frases,s0,s1,s2,s3,s4,sentimiento,bodega,puntuacion
ChZDSUhNMG9nS0VJQ0FnSUQyNEl6U0dREAE,Instalaciones,1,0.005791,0.006502,0.032591,0.269072,0.686044,4.623,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNEl6U0dREAE,Organización y reserva,2,0.103583,0.160633,0.16643,0.195718,0.373637,3.575,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNEl6U0dREAE,Personal y trato,1,0.002892,0.004263,0.045903,0.359967,0.586976,4.524,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNEl6U0dREAE,Vino y cata,3,0.068984,0.107418,0.115434,0.200012,0.508152,3.971,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNEl6U0dREAE,Visita y experiencia,5,0.043127,0.066604,0.08496,0.245815,0.559495,4.212,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNS1DU2NREAE,Instalaciones,1,0.009278,0.021019,0.142791,0.357908,0.469004,4.256,Bodegas Halcón,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNS1DU2NREAE,Vino y cata,1,0.009278,0.021019,0.142791,0.357908,0.469004,4.256,Bodegas Halcón,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNnNEdk9nEAE,Instalaciones,1,0.001391,0.001123,0.009593,0.126567,0.861326,4.845,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNnNEdk9nEAE,Personal y trato,1,0.001391,0.001123,0.009593,0.126567,0.861326,4.845,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNnNEdk9nEAE,Precio y valor,1,0.05464,0.02114,0.072565,0.172094,0.679562,4.401,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNnNEdk9nEAE,Vino y cata,1,0.001864,0.00156,0.009652,0.113747,0.873177,4.855,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyNnNEdk9nEAE,Visita y experiencia,2,0.028015,0.011131,0.041079,0.14933,0.770444,4.623,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyODRqSmFREAE,Instalaciones,1,0.016185,0.019821,0.114216,0.457251,0.392527,4.19,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyODRqSmFREAE,Vino y cata,1,0.016185,0.019821,0.114216,0.457251,0.392527,4.19,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyODRqSmFREAE,Visita y experiencia,2,0.011989,0.017513,0.139004,0.470268,0.361226,4.151,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQya3JiOWJ3EAE,Instalaciones,1,0.006551,0.006041,0.041153,0.30817,0.638084,4.565,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQya3JiOWJ3EAE,Vino y cata,1,0.006551,0.006041,0.041153,0.30817,0.638084,4.565,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQya3JiOWJ3EAE,Visita y experiencia,1,0.006551,0.006041,0.041153,0.30817,0.638084,4.565,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyaXNmN0NBEAE,Instalaciones,1,0.008482,0.008456,0.056313,0.282399,0.64435,4.546,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUQyaXNmN0NBEAE,Visita y experiencia,2,0.012863,0.012321,0.071349,0.397422,0.506045,4.371,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUQyamNQNk1REAE,Instalaciones,2,0.005061,0.005859,0.062512,0.433819,0.492749,4.403,Bodegas Gutiérrez Colosía,4.0
ChZDSUhNMG9nS0VJQ0FnSUQyamNQNk1REAE,Visita y experiencia,1,0.002729,0.003587,0.060914,0.478115,0.454654,4.378,Bodegas Gutiérrez Colosía,4.0
ChZDSUhNMG9nS0VJQ0FnSUQybUs3X0RBEAE,Vino y cata,1,0.002834,0.003557,0.068246,0.53717,0.388193,4.304,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQybUs3X0RBEAE,Visita y experiencia,1,0.002834,0.003557,0.068246,0.53717,0.388193,4.304,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQycXBQUFVBEAE,Instalaciones,1,0.004032,0.003761,0.034387,0.254125,0.703696,4.65,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUQycnQ3Y0lBEAE,Instalaciones,1,0.001512,0.001603,0.016171,0.216293,0.764422,4.741,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQycnQ3Y0lBEAE,Personal y trato,1,0.001512,0.001603,0.016171,0.216293,0.764422,4.741,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQycnQ3Y0lBEAE,Vino y cata,1,0.001512,0.001603,0.016171,0.216293,0.764422,4.741,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQycnQ3Y0lBEAE,Visita y experiencia,2,0.004187,0.004949,0.060373,0.316368,0.614123,4.531,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUQydXF2ZWJnEAE,Precio y valor,1,0.005751,0.009151,0.11827,0.495256,0.371572,4.218,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUQydXF2ZWJnEAE,Visita y experiencia,1,0.005751,0.009151,0.11827,0.495256,0.371572,4.218,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUQydk12aUpnEAE,Instalaciones,1,0.001175,0.00117,0.008823,0.153173,0.835659,4.821,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQydk12aUpnEAE,Personal y trato,1,0.001175,0.00117,0.008823,0.153173,0.835659,4.821,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQydk12aUpnEAE,Precio y valor,1,0.003057,0.005357,0.083338,0.476434,0.431814,4.329,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQydk12aUpnEAE,Vino y cata,2,0.002116,0.003264,0.04608,0.314803,0.633737,4.575,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQydk12aUpnEAE,Visita y experiencia,2,0.002116,0.003264,0.04608,0.314803,0.633737,4.575,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyemFUdkxBEAE,Instalaciones,1,0.001181,0.001038,0.003422,0.050709,0.94365,4.935,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyemFUdkxBEAE,Organización y reserva,1,0.018073,0.049197,0.330999,0.44944,0.152291,3.669,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyemFUdkxBEAE,Vino y cata,1,0.001181,0.001038,0.003422,0.050709,0.94365,4.935,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQyemFUdkxBEAE,Visita y experiencia,2,0.032672,0.069622,0.172165,0.168261,0.55728,4.148,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzNnVIdVZ3EAE,Instalaciones,2,0.046394,0.095298,0.196214,0.274966,0.387128,3.861,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzNnVIdVZ3EAE,Vino y cata,3,0.03188,0.064508,0.14135,0.280378,0.481884,4.116,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzNnVIdVZ3EAE,Visita y experiencia,2,0.043773,0.092012,0.184525,0.27495,0.404741,3.905,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzaDRxS0ZnEAE,Instalaciones,1,0.001632,0.001686,0.011855,0.222459,0.762368,4.742,Bodegas Cayetano Del Pino,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzaDRxS0ZnEAE,Vino y cata,1,0.001632,0.001686,0.011855,0.222459,0.762368,4.742,Bodegas Cayetano Del Pino,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzaDRxS0ZnEAE,Visita y experiencia,1,0.001632,0.001686,0.011855,0.222459,0.762368,4.742,Bodegas Cayetano Del Pino,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzbHNlRUpBEAE,Instalaciones,2,0.002839,0.002956,0.039758,0.313202,0.641245,4.587,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzbHNlRUpBEAE,Vino y cata,2,0.003505,0.00421,0.055799,0.379255,0.557231,4.482,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzbHNlRUpBEAE,Visita y experiencia,1,0.002474,0.002083,0.01891,0.217689,0.758844,4.728,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzc05pa0t3EAE,Vino y cata,2,0.004551,0.005451,0.048406,0.36456,0.577033,4.504,Bodegas Luis Pérez,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzc05pa0t3EAE,Visita y experiencia,1,0.002863,0.003852,0.035911,0.373202,0.584172,4.532,Bodegas Luis Pérez,5.0
ChZDSUhNMG9nS0VJQ0FnSUQzc0tMV1NREAE,Visita y experiencia,2,0.405435,0.305761,0.185371,0.061085,0.042349,2.029,Bodegas González Byass – Tío Pepe,1.0
ChZDSUhNMG9nS0VJQ0FnSUQzc19maVFBEAE,Instalaciones,1,0.468869,0.409102,0.113635,0.00674,0.001654,1.663,Bodegas Cayetano Del Pino,2.0
ChZDSUhNMG9nS0VJQ0FnSUQzc19maVFBEAE,Precio y valor,1,0.468869,0.409102,0.113635,0.00674,0.001654,1.663,Bodegas Cayetano Del Pino,2.0
ChZDSUhNMG9nS0VJQ0FnSUQzc19maVFBEAE,Visita y experiencia,2,0.593281,0.321794,0.074722,0.006482,0.003721,1.506,Bodegas Cayetano Del Pino,2.0
ChZDSUhNMG9nS0VJQ0FnSUQzdWNTblBREAE,Instalaciones,1,0.002691,0.002323,0.017695,0.20691,0.770381,4.74,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0MHF2Q2NBEAE,Visita y experiencia,1,0.003874,0.00335,0.023273,0.274524,0.694979,4.653,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0X3ZXVUt3EAE,Instalaciones,2,0.002463,0.004245,0.028612,0.309204,0.655476,4.611,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0X3ZXVUt3EAE,Vino y cata,1,0.002939,0.006017,0.03697,0.345386,0.608688,4.551,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0X3ZXVUt3EAE,Visita y experiencia,3,0.037741,0.048804,0.118894,0.309169,0.485392,4.156,Bodegas Real Tesoro & Valdespino,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0cGFIX1BnEAE,Vino y cata,1,0.004862,0.003956,0.021219,0.181387,0.788575,4.745,Bodegas Hidalgo – La Gitana,4.0
ChZDSUhNMG9nS0VJQ0FnSUR0dnBmWUl3EAE,Vino y cata,1,0.00674,0.00575,0.052475,0.331774,0.603261,4.519,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR0dnBmWUl3EAE,Visita y experiencia,1,0.419374,0.333363,0.20025,0.038277,0.008737,1.884,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR0eW9yWFZREAE,Instalaciones,1,0.002823,0.003649,0.049577,0.319285,0.624666,4.559,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0elB6V1pnEAE,Personal y trato,1,0.014182,0.038531,0.221958,0.397166,0.328163,3.987,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0elB6V1pnEAE,Vino y cata,1,0.004553,0.004533,0.026503,0.272166,0.692244,4.643,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUR0elB6V1pnEAE,Visita y experiencia,1,0.006126,0.008745,0.077387,0.374376,0.533367,4.42,Bodegas Fundador,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LU9PeUFnEAE,Precio y valor,1,0.002515,0.002031,0.014328,0.227306,0.753821,4.728,Bodegas Caydsa,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LUstZVpBEAE,Instalaciones,1,0.001613,0.003594,0.038715,0.512692,0.443385,4.393,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LUstZVpBEAE,Personal y trato,1,0.001613,0.003594,0.038715,0.512692,0.443385,4.393,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LUstZVpBEAE,Vino y cata,1,0.001613,0.003594,0.038715,0.512692,0.443385,4.393,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LUstZVpBEAE,Visita y experiencia,1,0.001613,0.003594,0.038715,0.512692,0.443385,4.393,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1LVlUUU5nEAE,Instalaciones,3,0.094155,0.132985,0.207579,0.258304,0.306977,3.551,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1LVlUUU5nEAE,Personal y trato,1,0.008843,0.039142,0.394477,0.465766,0.091772,3.592,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1LVlUUU5nEAE,Vino y cata,1,0.018679,0.055974,0.398501,0.388527,0.138319,3.572,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1LVlUUU5nEAE,Visita y experiencia,2,0.013075,0.036159,0.268127,0.430751,0.251888,3.872,Bodegas Fundador,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MHVmWURnEAE,Visita y experiencia,1,0.002079,0.002187,0.028119,0.327876,0.63974,4.601,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MS1Mdkd3EAE,Instalaciones,1,0.01063,0.013384,0.119589,0.429451,0.426945,4.249,Bodegas Altanza,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MS1Mdkd3EAE,Vino y cata,1,0.01063,0.013384,0.119589,0.429451,0.426945,4.249,Bodegas Altanza,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MS1Mdkd3EAE,Visita y experiencia,1,0.01063,0.013384,0.119589,0.429451,0.426945,4.249,Bodegas Altanza,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MUpxbE93EAE,Instalaciones,2,0.012633,0.033376,0.165048,0.381219,0.407725,4.138,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MUpxbE93EAE,Personal y trato,1,0.003097,0.003634,0.036964,0.324986,0.631319,4.578,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MUpxbE93EAE,Vino y cata,1,0.003097,0.003634,0.036964,0.324986,0.631319,4.578,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MUpxbE93EAE,Visita y experiencia,1,0.003097,0.003634,0.036964,0.324986,0.631319,4.578,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MWJhZlhnEAE,Vino y cata,1,0.014499,0.021924,0.159641,0.456248,0.347688,4.101,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MWJhZlhnEAE,Visita y experiencia,1,0.014499,0.021924,0.159641,0.456248,0.347688,4.101,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXFfYkpBEAE,Personal y trato,1,0.001628,0.001167,0.008381,0.123761,0.865063,4.849,Cooperativa De Viticultores Chiclaneros,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXZQTFB3EAE,Entorno y viñedo,1,0.000933,0.000686,0.002792,0.046586,0.949003,4.942,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXZQTFB3EAE,Instalaciones,1,0.000933,0.000686,0.002792,0.046586,0.949003,4.942,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXZQTFB3EAE,Personal y trato,1,0.000933,0.000686,0.002792,0.046586,0.949003,4.942,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXZQTFB3EAE,Vino y cata,1,0.000933,0.000686,0.002792,0.046586,0.949003,4.942,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MXZQTFB3EAE,Visita y experiencia,1,0.000933,0.000686,0.002792,0.046586,0.949003,4.942,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Mk5UX0NBEAE,Vino y cata,1,0.903411,0.090457,0.005273,0.000446,0.000413,1.104,Bodegas Gutiérrez Colosía,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1Mk5UX0NBEAE,Visita y experiencia,1,0.903411,0.090457,0.005273,0.000446,0.000413,1.104,Bodegas Gutiérrez Colosía,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1MmFLc1VBEAE,Vino y cata,1,0.003993,0.002839,0.016398,0.195575,0.781194,4.747,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1MmFLc1VBEAE,Visita y experiencia,1,0.003993,0.002839,0.016398,0.195575,0.781194,4.747,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N095eUhBEAE,Visita y experiencia,1,0.003008,0.004135,0.053679,0.40565,0.533528,4.463,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N0t5OFBBEAE,Instalaciones,1,0.001187,0.001101,0.012481,0.2164,0.768832,4.751,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N0t5OFBBEAE,Personal y trato,1,0.001187,0.001101,0.012481,0.2164,0.768832,4.751,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N0t5OFBBEAE,Vino y cata,2,0.004018,0.004493,0.023521,0.228801,0.739167,4.695,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N0t5OFBBEAE,Visita y experiencia,1,0.001187,0.001101,0.012481,0.2164,0.768832,4.751,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N1lxQmF3EAE,Instalaciones,1,0.002144,0.00181,0.014116,0.21916,0.762769,4.739,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N1lxQmF3EAE,Organización y reserva,1,0.002144,0.00181,0.014116,0.21916,0.762769,4.739,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N1lxQmF3EAE,Personal y trato,1,0.001271,0.001073,0.007683,0.078887,0.911086,4.897,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1N1lxQmF3EAE,Visita y experiencia,1,0.004004,0.003379,0.030088,0.275766,0.686763,4.638,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NTZhNVJBEAE,Personal y trato,1,0.003461,0.006423,0.100246,0.489181,0.400688,4.277,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NTZhNVJBEAE,Visita y experiencia,1,0.004954,0.006545,0.093233,0.451273,0.443995,4.323,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NTdPLVJnEAE,Personal y trato,1,0.004612,0.0081,0.062792,0.400386,0.52411,4.431,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NTdPLVJnEAE,Vino y cata,1,0.008476,0.008179,0.044077,0.22868,0.710587,4.625,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NTdPLVJnEAE,Visita y experiencia,2,0.00399,0.0057,0.051774,0.380398,0.558139,4.483,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NWFfV0p3EAE,Instalaciones,2,0.00347,0.005244,0.043133,0.38173,0.566423,4.502,Bodegas Herederos De Argüeso,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NWFfV0p3EAE,Vino y cata,1,0.04386,0.067366,0.140119,0.281578,0.467077,4.061,Bodegas Herederos De Argüeso,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NWFfV0p3EAE,Visita y experiencia,1,0.004723,0.004105,0.026179,0.219968,0.745025,4.696,Bodegas Herederos De Argüeso,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NXIycGZnEAE,Instalaciones,1,0.003844,0.003076,0.017869,0.132836,0.842375,4.807,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NXJmOWRBEAE,Organización y reserva,1,0.030483,0.0849,0.295012,0.361122,0.228483,3.672,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NXRESU13EAE,Vino y cata,1,0.003388,0.003177,0.03322,0.297857,0.662358,4.613,Bodegas Barón,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NkpYWFVREAE,Vino y cata,2,0.102046,0.238206,0.404538,0.221199,0.034012,2.847,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1NkpYWFVREAE,Visita y experiencia,2,0.102046,0.238206,0.404538,0.221199,0.034012,2.847,Bodegas González Byass – Tío Pepe,4.0
ChZDSUhNMG9nS0VJQ0FnSUR1NlByckJBEAE,Personal y trato,1,0.003033,0.003629,0.05297,0.445365,0.495003,4.426,Bodegas Páez Morilla,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1NlByckJBEAE,Visita y experiencia,1,0.003033,0.003629,0.05297,0.445365,0.495003,4.426,Bodegas Páez Morilla,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Nm9XQ1hREAE,Personal y trato,1,0.008929,0.007253,0.058608,0.284243,0.640968,4.541,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Nm9XQ1hREAE,Visita y experiencia,1,0.003296,0.003983,0.063138,0.378121,0.551461,4.47,Bodegas Barbadillo,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1OE9mTkhnEAE,Instalaciones,1,0.021791,0.02121,0.084377,0.293678,0.578945,4.387,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1OE9mTkhnEAE,Precio y valor,1,0.099572,0.51412,0.356558,0.026294,0.003456,2.32,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1OE9mTkhnEAE,Vino y cata,1,0.021791,0.02121,0.084377,0.293678,0.578945,4.387,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1OE9mTkhnEAE,Visita y experiencia,1,0.005492,0.031645,0.365986,0.514328,0.082549,3.637,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1OHRMN1d3EAE,Personal y trato,1,0.001771,0.001681,0.01424,0.168293,0.814016,4.791,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1OHRMN1d3EAE,Vino y cata,2,0.015769,0.017337,0.057307,0.274651,0.634937,4.496,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1OHRMN1d3EAE,Visita y experiencia,3,0.07104,0.156606,0.150491,0.196015,0.425848,3.749,Bodegas Hidalgo – La Gitana,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z0p5M093EAE,Instalaciones,2,0.004507,0.004007,0.026994,0.209136,0.755357,4.707,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z0p5M093EAE,Personal y trato,1,0.006824,0.005807,0.035792,0.226102,0.725475,4.658,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z0p5M093EAE,Vino y cata,1,0.00219,0.002206,0.018195,0.192169,0.785239,4.756,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z0p5M093EAE,Visita y experiencia,2,0.004507,0.004007,0.026994,0.209136,0.755357,4.707,Bodegas Gutiérrez Colosía,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z283N2V3EAE,Instalaciones,1,0.142923,0.649184,0.20107,0.005833,0.000989,2.073,Bodegas Osborne,2.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z283N2V3EAE,Precio y valor,2,0.228045,0.55944,0.200073,0.009963,0.002478,1.999,Bodegas Osborne,2.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z283N2V3EAE,Vino y cata,1,0.142923,0.649184,0.20107,0.005833,0.000989,2.073,Bodegas Osborne,2.0
ChZDSUhNMG9nS0VJQ0FnSUR1Z283N2V3EAE,Visita y experiencia,1,0.142923,0.649184,0.20107,0.005833,0.000989,2.073,Bodegas Osborne,2.0
ChZDSUhNMG9nS0VJQ0FnSUR1Zy1MT0xnEAE,Instalaciones,1,0.002453,0.001966,0.017976,0.18308,0.794525,4.765,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Zy1MT0xnEAE,Personal y trato,1,0.002453,0.001966,0.017976,0.18308,0.794525,4.765,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Zy1MT0xnEAE,Precio y valor,1,0.072647,0.284423,0.463021,0.153322,0.026588,2.777,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Zy1MT0xnEAE,Vino y cata,2,0.244229,0.322277,0.326593,0.089271,0.017631,2.314,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1Zy1MT0xnEAE,Visita y experiencia,4,0.123626,0.163033,0.183282,0.225143,0.304916,3.425,Bodegas González Byass – Tío Pepe,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1a0pQakxREAE,Instalaciones,1,0.715701,0.165622,0.061571,0.0233,0.033807,1.494,Bodegas González Byass – Tío Pepe,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1a0pQakxREAE,Vino y cata,1,0.608151,0.311899,0.071733,0.005757,0.002461,1.482,Bodegas González Byass – Tío Pepe,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1a0pQakxREAE,Visita y experiencia,1,0.01452,0.022209,0.159114,0.384053,0.420104,4.173,Bodegas González Byass – Tío Pepe,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1aEtMQkxnEAE,Visita y experiencia,1,0.012302,0.013006,0.066939,0.396238,0.511514,4.382,Bodegas Osborne,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1aXVDb1lnEAE,Visita y experiencia,1,0.600101,0.376232,0.022237,0.000939,0.000491,1.425,Bodegas Osborne,1.0
ChZDSUhNMG9nS0VJQ0FnSUR1bDdHLWFnEAE,Vino y cata,1,0.001543,0.001761,0.021816,0.372068,0.602812,4.573,Bodegas Tradición,5.0
ChZDSUhNMG9nS0VJQ0FnSUR1bDdHLWFnEAE,Visita y experiencia,1,0.001543,0.001761,0.021816,0.372068,0.602812,4.573,Bodegas Tradición,5.0
